episode;training_score;evaluation_score;epsilon;training_actions;evaluation_actions;evaluation_observations;evaluation_predictions
2;17;[28.0, 28.0, 28.0, 28.0, 28.0];0.87;[1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1];[[1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0], [1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0], [1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0], [1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0], [1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0]];[[array([ 0.04766998, -0.01198043,  0.04232462, -0.02383076], dtype=float32), array([ 0.04743037,  0.1825098 ,  0.04184801, -0.30286512], dtype=float32), array([ 0.05108057, -0.01318281,  0.03579071,  0.00271654], dtype=float32), array([ 0.05081691,  0.18140806,  0.03584504, -0.27846262], dtype=float32), array([ 0.05444507, -0.01420643,  0.03027578,  0.02530682], dtype=float32), array([ 0.05416094,  0.18046856,  0.03078192, -0.2576721 ], dtype=float32), array([ 0.05777031, -0.01507903,  0.02562848,  0.04455876], dtype=float32), array([ 0.05746873,  0.17966622,  0.02651965, -0.23992924], dtype=float32), array([ 0.06106206, -0.01582433,  0.02172107,  0.06099935], dtype=float32), array([ 0.06074557,  0.17897956,  0.02294106, -0.22475207], dtype=float32), array([ 0.06432516, -0.01646263,  0.01844602,  0.07507815], dtype=float32), array([ 0.06399591,  0.17839009,  0.01994758, -0.21172838], dtype=float32), array([ 0.06756371, -0.0170113 ,  0.01571301,  0.08717959], dtype=float32), array([ 0.06722348, -0.21235491,  0.0174566 ,  0.3847783 ], dtype=float32), array([ 0.06297638, -0.4077203 ,  0.02515217,  0.68291366], dtype=float32), array([ 0.05482198, -0.21295647,  0.03881044,  0.3982543 ], dtype=float32), array([ 0.05056285, -0.40860692,  0.04677553,  0.7029164 ], dtype=float32), array([ 0.04239071, -0.21416338,  0.06083386,  0.42531708], dtype=float32), array([ 0.03810744, -0.4100919 ,  0.0693402 ,  0.7365404 ], dtype=float32), array([ 0.02990561, -0.21599272,  0.084071  ,  0.4664609 ], dtype=float32), array([ 0.02558575, -0.41219565,  0.09340023,  0.78441364], dtype=float32), array([ 0.01734184, -0.21847272,  0.1090885 ,  0.52251554], dtype=float32), array([ 0.01297238, -0.4149474 ,  0.11953881,  0.8474841 ], dtype=float32), array([ 0.00467344, -0.2216411 ,  0.13648848,  0.5946547 ], dtype=float32), array([ 2.4061435e-04, -4.1838282e-01,  1.4838158e-01,  9.2702585e-01],
      dtype=float32), array([-0.00812704, -0.22554222,  0.16692209,  0.6844077 ], dtype=float32), array([-0.01263789, -0.42254   ,  0.18061025,  1.0246447 ], dtype=float32), array([-0.02108869, -0.61954707,  0.20110315,  1.3681599 ], dtype=float32)], [array([ 0.04766998, -0.01198043,  0.04232462, -0.02383076], dtype=float32), array([ 0.04743037,  0.1825098 ,  0.04184801, -0.30286512], dtype=float32), array([ 0.05108057, -0.01318281,  0.03579071,  0.00271654], dtype=float32), array([ 0.05081691,  0.18140806,  0.03584504, -0.27846262], dtype=float32), array([ 0.05444507, -0.01420643,  0.03027578,  0.02530682], dtype=float32), array([ 0.05416094,  0.18046856,  0.03078192, -0.2576721 ], dtype=float32), array([ 0.05777031, -0.01507903,  0.02562848,  0.04455876], dtype=float32), array([ 0.05746873,  0.17966622,  0.02651965, -0.23992924], dtype=float32), array([ 0.06106206, -0.01582433,  0.02172107,  0.06099935], dtype=float32), array([ 0.06074557,  0.17897956,  0.02294106, -0.22475207], dtype=float32), array([ 0.06432516, -0.01646263,  0.01844602,  0.07507815], dtype=float32), array([ 0.06399591,  0.17839009,  0.01994758, -0.21172838], dtype=float32), array([ 0.06756371, -0.0170113 ,  0.01571301,  0.08717959], dtype=float32), array([ 0.06722348, -0.21235491,  0.0174566 ,  0.3847783 ], dtype=float32), array([ 0.06297638, -0.4077203 ,  0.02515217,  0.68291366], dtype=float32), array([ 0.05482198, -0.21295647,  0.03881044,  0.3982543 ], dtype=float32), array([ 0.05056285, -0.40860692,  0.04677553,  0.7029164 ], dtype=float32), array([ 0.04239071, -0.21416338,  0.06083386,  0.42531708], dtype=float32), array([ 0.03810744, -0.4100919 ,  0.0693402 ,  0.7365404 ], dtype=float32), array([ 0.02990561, -0.21599272,  0.084071  ,  0.4664609 ], dtype=float32), array([ 0.02558575, -0.41219565,  0.09340023,  0.78441364], dtype=float32), array([ 0.01734184, -0.21847272,  0.1090885 ,  0.52251554], dtype=float32), array([ 0.01297238, -0.4149474 ,  0.11953881,  0.8474841 ], dtype=float32), array([ 0.00467344, -0.2216411 ,  0.13648848,  0.5946547 ], dtype=float32), array([ 2.4061435e-04, -4.1838282e-01,  1.4838158e-01,  9.2702585e-01],
      dtype=float32), array([-0.00812704, -0.22554222,  0.16692209,  0.6844077 ], dtype=float32), array([-0.01263789, -0.42254   ,  0.18061025,  1.0246447 ], dtype=float32), array([-0.02108869, -0.61954707,  0.20110315,  1.3681599 ], dtype=float32)], [array([ 0.04766998, -0.01198043,  0.04232462, -0.02383076], dtype=float32), array([ 0.04743037,  0.1825098 ,  0.04184801, -0.30286512], dtype=float32), array([ 0.05108057, -0.01318281,  0.03579071,  0.00271654], dtype=float32), array([ 0.05081691,  0.18140806,  0.03584504, -0.27846262], dtype=float32), array([ 0.05444507, -0.01420643,  0.03027578,  0.02530682], dtype=float32), array([ 0.05416094,  0.18046856,  0.03078192, -0.2576721 ], dtype=float32), array([ 0.05777031, -0.01507903,  0.02562848,  0.04455876], dtype=float32), array([ 0.05746873,  0.17966622,  0.02651965, -0.23992924], dtype=float32), array([ 0.06106206, -0.01582433,  0.02172107,  0.06099935], dtype=float32), array([ 0.06074557,  0.17897956,  0.02294106, -0.22475207], dtype=float32), array([ 0.06432516, -0.01646263,  0.01844602,  0.07507815], dtype=float32), array([ 0.06399591,  0.17839009,  0.01994758, -0.21172838], dtype=float32), array([ 0.06756371, -0.0170113 ,  0.01571301,  0.08717959], dtype=float32), array([ 0.06722348, -0.21235491,  0.0174566 ,  0.3847783 ], dtype=float32), array([ 0.06297638, -0.4077203 ,  0.02515217,  0.68291366], dtype=float32), array([ 0.05482198, -0.21295647,  0.03881044,  0.3982543 ], dtype=float32), array([ 0.05056285, -0.40860692,  0.04677553,  0.7029164 ], dtype=float32), array([ 0.04239071, -0.21416338,  0.06083386,  0.42531708], dtype=float32), array([ 0.03810744, -0.4100919 ,  0.0693402 ,  0.7365404 ], dtype=float32), array([ 0.02990561, -0.21599272,  0.084071  ,  0.4664609 ], dtype=float32), array([ 0.02558575, -0.41219565,  0.09340023,  0.78441364], dtype=float32), array([ 0.01734184, -0.21847272,  0.1090885 ,  0.52251554], dtype=float32), array([ 0.01297238, -0.4149474 ,  0.11953881,  0.8474841 ], dtype=float32), array([ 0.00467344, -0.2216411 ,  0.13648848,  0.5946547 ], dtype=float32), array([ 2.4061435e-04, -4.1838282e-01,  1.4838158e-01,  9.2702585e-01],
      dtype=float32), array([-0.00812704, -0.22554222,  0.16692209,  0.6844077 ], dtype=float32), array([-0.01263789, -0.42254   ,  0.18061025,  1.0246447 ], dtype=float32), array([-0.02108869, -0.61954707,  0.20110315,  1.3681599 ], dtype=float32)], [array([ 0.04766998, -0.01198043,  0.04232462, -0.02383076], dtype=float32), array([ 0.04743037,  0.1825098 ,  0.04184801, -0.30286512], dtype=float32), array([ 0.05108057, -0.01318281,  0.03579071,  0.00271654], dtype=float32), array([ 0.05081691,  0.18140806,  0.03584504, -0.27846262], dtype=float32), array([ 0.05444507, -0.01420643,  0.03027578,  0.02530682], dtype=float32), array([ 0.05416094,  0.18046856,  0.03078192, -0.2576721 ], dtype=float32), array([ 0.05777031, -0.01507903,  0.02562848,  0.04455876], dtype=float32), array([ 0.05746873,  0.17966622,  0.02651965, -0.23992924], dtype=float32), array([ 0.06106206, -0.01582433,  0.02172107,  0.06099935], dtype=float32), array([ 0.06074557,  0.17897956,  0.02294106, -0.22475207], dtype=float32), array([ 0.06432516, -0.01646263,  0.01844602,  0.07507815], dtype=float32), array([ 0.06399591,  0.17839009,  0.01994758, -0.21172838], dtype=float32), array([ 0.06756371, -0.0170113 ,  0.01571301,  0.08717959], dtype=float32), array([ 0.06722348, -0.21235491,  0.0174566 ,  0.3847783 ], dtype=float32), array([ 0.06297638, -0.4077203 ,  0.02515217,  0.68291366], dtype=float32), array([ 0.05482198, -0.21295647,  0.03881044,  0.3982543 ], dtype=float32), array([ 0.05056285, -0.40860692,  0.04677553,  0.7029164 ], dtype=float32), array([ 0.04239071, -0.21416338,  0.06083386,  0.42531708], dtype=float32), array([ 0.03810744, -0.4100919 ,  0.0693402 ,  0.7365404 ], dtype=float32), array([ 0.02990561, -0.21599272,  0.084071  ,  0.4664609 ], dtype=float32), array([ 0.02558575, -0.41219565,  0.09340023,  0.78441364], dtype=float32), array([ 0.01734184, -0.21847272,  0.1090885 ,  0.52251554], dtype=float32), array([ 0.01297238, -0.4149474 ,  0.11953881,  0.8474841 ], dtype=float32), array([ 0.00467344, -0.2216411 ,  0.13648848,  0.5946547 ], dtype=float32), array([ 2.4061435e-04, -4.1838282e-01,  1.4838158e-01,  9.2702585e-01],
      dtype=float32), array([-0.00812704, -0.22554222,  0.16692209,  0.6844077 ], dtype=float32), array([-0.01263789, -0.42254   ,  0.18061025,  1.0246447 ], dtype=float32), array([-0.02108869, -0.61954707,  0.20110315,  1.3681599 ], dtype=float32)], [array([ 0.04766998, -0.01198043,  0.04232462, -0.02383076], dtype=float32), array([ 0.04743037,  0.1825098 ,  0.04184801, -0.30286512], dtype=float32), array([ 0.05108057, -0.01318281,  0.03579071,  0.00271654], dtype=float32), array([ 0.05081691,  0.18140806,  0.03584504, -0.27846262], dtype=float32), array([ 0.05444507, -0.01420643,  0.03027578,  0.02530682], dtype=float32), array([ 0.05416094,  0.18046856,  0.03078192, -0.2576721 ], dtype=float32), array([ 0.05777031, -0.01507903,  0.02562848,  0.04455876], dtype=float32), array([ 0.05746873,  0.17966622,  0.02651965, -0.23992924], dtype=float32), array([ 0.06106206, -0.01582433,  0.02172107,  0.06099935], dtype=float32), array([ 0.06074557,  0.17897956,  0.02294106, -0.22475207], dtype=float32), array([ 0.06432516, -0.01646263,  0.01844602,  0.07507815], dtype=float32), array([ 0.06399591,  0.17839009,  0.01994758, -0.21172838], dtype=float32), array([ 0.06756371, -0.0170113 ,  0.01571301,  0.08717959], dtype=float32), array([ 0.06722348, -0.21235491,  0.0174566 ,  0.3847783 ], dtype=float32), array([ 0.06297638, -0.4077203 ,  0.02515217,  0.68291366], dtype=float32), array([ 0.05482198, -0.21295647,  0.03881044,  0.3982543 ], dtype=float32), array([ 0.05056285, -0.40860692,  0.04677553,  0.7029164 ], dtype=float32), array([ 0.04239071, -0.21416338,  0.06083386,  0.42531708], dtype=float32), array([ 0.03810744, -0.4100919 ,  0.0693402 ,  0.7365404 ], dtype=float32), array([ 0.02990561, -0.21599272,  0.084071  ,  0.4664609 ], dtype=float32), array([ 0.02558575, -0.41219565,  0.09340023,  0.78441364], dtype=float32), array([ 0.01734184, -0.21847272,  0.1090885 ,  0.52251554], dtype=float32), array([ 0.01297238, -0.4149474 ,  0.11953881,  0.8474841 ], dtype=float32), array([ 0.00467344, -0.2216411 ,  0.13648848,  0.5946547 ], dtype=float32), array([ 2.4061435e-04, -4.1838282e-01,  1.4838158e-01,  9.2702585e-01],
      dtype=float32), array([-0.00812704, -0.22554222,  0.16692209,  0.6844077 ], dtype=float32), array([-0.01263789, -0.42254   ,  0.18061025,  1.0246447 ], dtype=float32), array([-0.02108869, -0.61954707,  0.20110315,  1.3681599 ], dtype=float32)]];[[array([0.0496074 , 0.50134516], dtype=float32)], [array([0.0496074 , 0.50134516], dtype=float32)], [array([0.0496074 , 0.50134516], dtype=float32)], [array([0.0496074 , 0.50134516], dtype=float32)], [array([0.0496074 , 0.50134516], dtype=float32)]]
3;19;[28.0, 28.0, 28.0, 28.0, 28.0];0.8;[1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1];[[1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0], [1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0], [1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0], [1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0], [1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0]];[[array([ 0.04766998, -0.01198043,  0.04232462, -0.02383076], dtype=float32), array([ 0.04743037,  0.1825098 ,  0.04184801, -0.30286512], dtype=float32), array([ 0.05108057, -0.01318281,  0.03579071,  0.00271654], dtype=float32), array([ 0.05081691,  0.18140806,  0.03584504, -0.27846262], dtype=float32), array([ 0.05444507, -0.01420643,  0.03027578,  0.02530682], dtype=float32), array([ 0.05416094,  0.18046856,  0.03078192, -0.2576721 ], dtype=float32), array([ 0.05777031, -0.01507903,  0.02562848,  0.04455876], dtype=float32), array([ 0.05746873,  0.17966622,  0.02651965, -0.23992924], dtype=float32), array([ 0.06106206, -0.01582433,  0.02172107,  0.06099935], dtype=float32), array([ 0.06074557,  0.17897956,  0.02294106, -0.22475207], dtype=float32), array([ 0.06432516, -0.01646263,  0.01844602,  0.07507815], dtype=float32), array([ 0.06399591,  0.17839009,  0.01994758, -0.21172838], dtype=float32), array([ 0.06756371, -0.0170113 ,  0.01571301,  0.08717959], dtype=float32), array([ 0.06722348, -0.21235491,  0.0174566 ,  0.3847783 ], dtype=float32), array([ 0.06297638, -0.4077203 ,  0.02515217,  0.68291366], dtype=float32), array([ 0.05482198, -0.21295647,  0.03881044,  0.3982543 ], dtype=float32), array([ 0.05056285, -0.40860692,  0.04677553,  0.7029164 ], dtype=float32), array([ 0.04239071, -0.21416338,  0.06083386,  0.42531708], dtype=float32), array([ 0.03810744, -0.4100919 ,  0.0693402 ,  0.7365404 ], dtype=float32), array([ 0.02990561, -0.21599272,  0.084071  ,  0.4664609 ], dtype=float32), array([ 0.02558575, -0.41219565,  0.09340023,  0.78441364], dtype=float32), array([ 0.01734184, -0.21847272,  0.1090885 ,  0.52251554], dtype=float32), array([ 0.01297238, -0.4149474 ,  0.11953881,  0.8474841 ], dtype=float32), array([ 0.00467344, -0.2216411 ,  0.13648848,  0.5946547 ], dtype=float32), array([ 2.4061435e-04, -4.1838282e-01,  1.4838158e-01,  9.2702585e-01],
      dtype=float32), array([-0.00812704, -0.22554222,  0.16692209,  0.6844077 ], dtype=float32), array([-0.01263789, -0.42254   ,  0.18061025,  1.0246447 ], dtype=float32), array([-0.02108869, -0.61954707,  0.20110315,  1.3681599 ], dtype=float32)], [array([ 0.04766998, -0.01198043,  0.04232462, -0.02383076], dtype=float32), array([ 0.04743037,  0.1825098 ,  0.04184801, -0.30286512], dtype=float32), array([ 0.05108057, -0.01318281,  0.03579071,  0.00271654], dtype=float32), array([ 0.05081691,  0.18140806,  0.03584504, -0.27846262], dtype=float32), array([ 0.05444507, -0.01420643,  0.03027578,  0.02530682], dtype=float32), array([ 0.05416094,  0.18046856,  0.03078192, -0.2576721 ], dtype=float32), array([ 0.05777031, -0.01507903,  0.02562848,  0.04455876], dtype=float32), array([ 0.05746873,  0.17966622,  0.02651965, -0.23992924], dtype=float32), array([ 0.06106206, -0.01582433,  0.02172107,  0.06099935], dtype=float32), array([ 0.06074557,  0.17897956,  0.02294106, -0.22475207], dtype=float32), array([ 0.06432516, -0.01646263,  0.01844602,  0.07507815], dtype=float32), array([ 0.06399591,  0.17839009,  0.01994758, -0.21172838], dtype=float32), array([ 0.06756371, -0.0170113 ,  0.01571301,  0.08717959], dtype=float32), array([ 0.06722348, -0.21235491,  0.0174566 ,  0.3847783 ], dtype=float32), array([ 0.06297638, -0.4077203 ,  0.02515217,  0.68291366], dtype=float32), array([ 0.05482198, -0.21295647,  0.03881044,  0.3982543 ], dtype=float32), array([ 0.05056285, -0.40860692,  0.04677553,  0.7029164 ], dtype=float32), array([ 0.04239071, -0.21416338,  0.06083386,  0.42531708], dtype=float32), array([ 0.03810744, -0.4100919 ,  0.0693402 ,  0.7365404 ], dtype=float32), array([ 0.02990561, -0.21599272,  0.084071  ,  0.4664609 ], dtype=float32), array([ 0.02558575, -0.41219565,  0.09340023,  0.78441364], dtype=float32), array([ 0.01734184, -0.21847272,  0.1090885 ,  0.52251554], dtype=float32), array([ 0.01297238, -0.4149474 ,  0.11953881,  0.8474841 ], dtype=float32), array([ 0.00467344, -0.2216411 ,  0.13648848,  0.5946547 ], dtype=float32), array([ 2.4061435e-04, -4.1838282e-01,  1.4838158e-01,  9.2702585e-01],
      dtype=float32), array([-0.00812704, -0.22554222,  0.16692209,  0.6844077 ], dtype=float32), array([-0.01263789, -0.42254   ,  0.18061025,  1.0246447 ], dtype=float32), array([-0.02108869, -0.61954707,  0.20110315,  1.3681599 ], dtype=float32)], [array([ 0.04766998, -0.01198043,  0.04232462, -0.02383076], dtype=float32), array([ 0.04743037,  0.1825098 ,  0.04184801, -0.30286512], dtype=float32), array([ 0.05108057, -0.01318281,  0.03579071,  0.00271654], dtype=float32), array([ 0.05081691,  0.18140806,  0.03584504, -0.27846262], dtype=float32), array([ 0.05444507, -0.01420643,  0.03027578,  0.02530682], dtype=float32), array([ 0.05416094,  0.18046856,  0.03078192, -0.2576721 ], dtype=float32), array([ 0.05777031, -0.01507903,  0.02562848,  0.04455876], dtype=float32), array([ 0.05746873,  0.17966622,  0.02651965, -0.23992924], dtype=float32), array([ 0.06106206, -0.01582433,  0.02172107,  0.06099935], dtype=float32), array([ 0.06074557,  0.17897956,  0.02294106, -0.22475207], dtype=float32), array([ 0.06432516, -0.01646263,  0.01844602,  0.07507815], dtype=float32), array([ 0.06399591,  0.17839009,  0.01994758, -0.21172838], dtype=float32), array([ 0.06756371, -0.0170113 ,  0.01571301,  0.08717959], dtype=float32), array([ 0.06722348, -0.21235491,  0.0174566 ,  0.3847783 ], dtype=float32), array([ 0.06297638, -0.4077203 ,  0.02515217,  0.68291366], dtype=float32), array([ 0.05482198, -0.21295647,  0.03881044,  0.3982543 ], dtype=float32), array([ 0.05056285, -0.40860692,  0.04677553,  0.7029164 ], dtype=float32), array([ 0.04239071, -0.21416338,  0.06083386,  0.42531708], dtype=float32), array([ 0.03810744, -0.4100919 ,  0.0693402 ,  0.7365404 ], dtype=float32), array([ 0.02990561, -0.21599272,  0.084071  ,  0.4664609 ], dtype=float32), array([ 0.02558575, -0.41219565,  0.09340023,  0.78441364], dtype=float32), array([ 0.01734184, -0.21847272,  0.1090885 ,  0.52251554], dtype=float32), array([ 0.01297238, -0.4149474 ,  0.11953881,  0.8474841 ], dtype=float32), array([ 0.00467344, -0.2216411 ,  0.13648848,  0.5946547 ], dtype=float32), array([ 2.4061435e-04, -4.1838282e-01,  1.4838158e-01,  9.2702585e-01],
      dtype=float32), array([-0.00812704, -0.22554222,  0.16692209,  0.6844077 ], dtype=float32), array([-0.01263789, -0.42254   ,  0.18061025,  1.0246447 ], dtype=float32), array([-0.02108869, -0.61954707,  0.20110315,  1.3681599 ], dtype=float32)], [array([ 0.04766998, -0.01198043,  0.04232462, -0.02383076], dtype=float32), array([ 0.04743037,  0.1825098 ,  0.04184801, -0.30286512], dtype=float32), array([ 0.05108057, -0.01318281,  0.03579071,  0.00271654], dtype=float32), array([ 0.05081691,  0.18140806,  0.03584504, -0.27846262], dtype=float32), array([ 0.05444507, -0.01420643,  0.03027578,  0.02530682], dtype=float32), array([ 0.05416094,  0.18046856,  0.03078192, -0.2576721 ], dtype=float32), array([ 0.05777031, -0.01507903,  0.02562848,  0.04455876], dtype=float32), array([ 0.05746873,  0.17966622,  0.02651965, -0.23992924], dtype=float32), array([ 0.06106206, -0.01582433,  0.02172107,  0.06099935], dtype=float32), array([ 0.06074557,  0.17897956,  0.02294106, -0.22475207], dtype=float32), array([ 0.06432516, -0.01646263,  0.01844602,  0.07507815], dtype=float32), array([ 0.06399591,  0.17839009,  0.01994758, -0.21172838], dtype=float32), array([ 0.06756371, -0.0170113 ,  0.01571301,  0.08717959], dtype=float32), array([ 0.06722348, -0.21235491,  0.0174566 ,  0.3847783 ], dtype=float32), array([ 0.06297638, -0.4077203 ,  0.02515217,  0.68291366], dtype=float32), array([ 0.05482198, -0.21295647,  0.03881044,  0.3982543 ], dtype=float32), array([ 0.05056285, -0.40860692,  0.04677553,  0.7029164 ], dtype=float32), array([ 0.04239071, -0.21416338,  0.06083386,  0.42531708], dtype=float32), array([ 0.03810744, -0.4100919 ,  0.0693402 ,  0.7365404 ], dtype=float32), array([ 0.02990561, -0.21599272,  0.084071  ,  0.4664609 ], dtype=float32), array([ 0.02558575, -0.41219565,  0.09340023,  0.78441364], dtype=float32), array([ 0.01734184, -0.21847272,  0.1090885 ,  0.52251554], dtype=float32), array([ 0.01297238, -0.4149474 ,  0.11953881,  0.8474841 ], dtype=float32), array([ 0.00467344, -0.2216411 ,  0.13648848,  0.5946547 ], dtype=float32), array([ 2.4061435e-04, -4.1838282e-01,  1.4838158e-01,  9.2702585e-01],
      dtype=float32), array([-0.00812704, -0.22554222,  0.16692209,  0.6844077 ], dtype=float32), array([-0.01263789, -0.42254   ,  0.18061025,  1.0246447 ], dtype=float32), array([-0.02108869, -0.61954707,  0.20110315,  1.3681599 ], dtype=float32)], [array([ 0.04766998, -0.01198043,  0.04232462, -0.02383076], dtype=float32), array([ 0.04743037,  0.1825098 ,  0.04184801, -0.30286512], dtype=float32), array([ 0.05108057, -0.01318281,  0.03579071,  0.00271654], dtype=float32), array([ 0.05081691,  0.18140806,  0.03584504, -0.27846262], dtype=float32), array([ 0.05444507, -0.01420643,  0.03027578,  0.02530682], dtype=float32), array([ 0.05416094,  0.18046856,  0.03078192, -0.2576721 ], dtype=float32), array([ 0.05777031, -0.01507903,  0.02562848,  0.04455876], dtype=float32), array([ 0.05746873,  0.17966622,  0.02651965, -0.23992924], dtype=float32), array([ 0.06106206, -0.01582433,  0.02172107,  0.06099935], dtype=float32), array([ 0.06074557,  0.17897956,  0.02294106, -0.22475207], dtype=float32), array([ 0.06432516, -0.01646263,  0.01844602,  0.07507815], dtype=float32), array([ 0.06399591,  0.17839009,  0.01994758, -0.21172838], dtype=float32), array([ 0.06756371, -0.0170113 ,  0.01571301,  0.08717959], dtype=float32), array([ 0.06722348, -0.21235491,  0.0174566 ,  0.3847783 ], dtype=float32), array([ 0.06297638, -0.4077203 ,  0.02515217,  0.68291366], dtype=float32), array([ 0.05482198, -0.21295647,  0.03881044,  0.3982543 ], dtype=float32), array([ 0.05056285, -0.40860692,  0.04677553,  0.7029164 ], dtype=float32), array([ 0.04239071, -0.21416338,  0.06083386,  0.42531708], dtype=float32), array([ 0.03810744, -0.4100919 ,  0.0693402 ,  0.7365404 ], dtype=float32), array([ 0.02990561, -0.21599272,  0.084071  ,  0.4664609 ], dtype=float32), array([ 0.02558575, -0.41219565,  0.09340023,  0.78441364], dtype=float32), array([ 0.01734184, -0.21847272,  0.1090885 ,  0.52251554], dtype=float32), array([ 0.01297238, -0.4149474 ,  0.11953881,  0.8474841 ], dtype=float32), array([ 0.00467344, -0.2216411 ,  0.13648848,  0.5946547 ], dtype=float32), array([ 2.4061435e-04, -4.1838282e-01,  1.4838158e-01,  9.2702585e-01],
      dtype=float32), array([-0.00812704, -0.22554222,  0.16692209,  0.6844077 ], dtype=float32), array([-0.01263789, -0.42254   ,  0.18061025,  1.0246447 ], dtype=float32), array([-0.02108869, -0.61954707,  0.20110315,  1.3681599 ], dtype=float32)]];[[array([0.12984392, 0.5952454 ], dtype=float32)], [array([0.12984392, 0.5952454 ], dtype=float32)], [array([0.12984392, 0.5952454 ], dtype=float32)], [array([0.12984392, 0.5952454 ], dtype=float32)], [array([0.12984392, 0.5952454 ], dtype=float32)]]
